STRUCTURE,STRUCTURE_ID,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2022-11,3269358
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2006-11,473139
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2009-11,558868
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2016-11,1508429
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2001-11,114196
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2020-11,1346163
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2008-11,371714
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2011-11,1430218
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2003-11,236372
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2014-11,1382783
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2023-11,2704073
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2018-11,1570671
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2019-11,1181489
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2021-11,2192036
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,1999-11,103829
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2007-11,1021759
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2010-11,1029026
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2013-11,1216073
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2015-11,916853
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2000-11,57409
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2016-12,1033498
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2004-12,266873
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2018-12,1193690
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2015-12,692369
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2014-12,1033181
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2001-12,85508
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2023-12,1972778
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2006-12,563609
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2007-12,858069
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2022-12,3096423
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2009-12,194402
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2020-12,1190327
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2013-12,1044917
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2000-12,138769
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2017-12,781851
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2012-12,607295
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2021-12,1940608
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2019-12,929414
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2011-12,986392
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2005-12,384506
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,1999-12,118789
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2003-12,195279
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2008-12,116499
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2010-12,956457
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LT,6343,2,VALUE_IN_EUROS,2002-12,159630
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2009-01,611700
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2001-01,279197
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,1999-01,181341
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2023-01,1368171
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2018-01,784017
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2019-01,931105
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2006-01,516857
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2008-01,860168
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2004-01,380077
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2017-01,698091
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2022-01,1167123
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2013-01,583136
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2024-01,1137886
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2016-01,700183
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2015-01,566893
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2003-01,132584
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2011-01,604433
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2000-01,201907
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2005-01,432976
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2002-01,310613
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2021-01,976728
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2014-01,627012
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2010-01,454705
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2012-01,814492
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2020-01,1009375
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2007-01,518461
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2003-02,413023
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2020-02,972356
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,1999-02,135924
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2008-02,730512
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2002-02,243461
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2021-02,1015334
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2000-02,333572
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2016-02,921218
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2001-02,256266
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2005-02,278207
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2017-02,783593
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2013-02,604113
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2018-02,710994
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2019-02,901283
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2012-02,481257
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2022-02,1381904
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2014-02,593383
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2015-02,589256
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2009-02,752301
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2004-02,331654
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2007-02,329146
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2023-02,861081
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2006-02,507892
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2010-02,770840
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2011-02,661150
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2008-03,880270
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2020-03,792947
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2007-03,643187
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2009-03,596825
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,1999-03,217405
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2015-03,679917
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2022-03,1614995
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2001-03,339656
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2011-03,498179
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2003-03,274917
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2013-03,649532
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2016-03,920032
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2021-03,1350339
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2017-03,832096
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2002-03,321877
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2010-03,939656
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2006-03,270632
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2005-03,345214
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2012-03,658163
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2023-03,1590358
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2019-03,1132428
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2014-03,902989
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2018-03,1025788
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2004-03,405840
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2000-03,298203
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2014-04,852995
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2000-04,258310
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2023-04,1146741
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2012-04,798963
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2022-04,2493042
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2008-04,587351
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2003-04,281053
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2005-04,468570
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2004-04,401590
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2010-04,1212776
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2018-04,1076696
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2007-04,588654
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2019-04,978157
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2020-04,473742
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2021-04,949415
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,1999-04,256003
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2017-04,392168
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2002-04,287696
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2011-04,1165265
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2006-04,234637
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2013-04,551346
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2015-04,1182215
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2009-04,729464
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2001-04,327527
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2016-04,646759
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2023-05,1200361
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2020-05,733478
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2019-05,760425
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2022-05,1538634
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2014-05,934018
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2015-05,764528
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2021-05,1615583
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2009-05,684135
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2004-05,341669
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2005-05,323625
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,1999-05,169686
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2012-05,669613
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2003-05,303592
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2002-05,469418
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2013-05,543513
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2017-05,1196689
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2018-05,987298
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2007-05,664095
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2000-05,272891
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2010-05,664343
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2011-05,892240
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2001-05,332622
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2006-05,343542
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2016-05,1372088
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2008-05,878255
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2016-06,796555
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2017-06,795185
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2005-06,599985
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2020-06,960925
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2021-06,1591611
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2001-06,305292
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2011-06,812874
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2004-06,367569
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2000-06,283459
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2010-06,818765
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2012-06,760114
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2003-06,374851
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2018-06,815406
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2006-06,356647
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2009-06,679996
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2002-06,327125
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2013-06,519332
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2014-06,783543
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2015-06,950995
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2008-06,665055
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,1999-06,398476
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2023-06,1519815
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2019-06,1093480
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2022-06,2021227
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2007-06,550954
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2008-07,780822
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2021-07,964757
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2016-07,900432
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2012-07,627551
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2000-07,219495
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,1999-07,276410
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2009-07,539918
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2017-07,931373
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2020-07,778572
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2006-07,641571
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2007-07,710027
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2014-07,752077
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2011-07,797050
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2018-07,1289097
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2005-07,827813
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2019-07,1117015
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2013-07,862926
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2015-07,794804
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2004-07,459950
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2002-07,291223
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2003-07,229954
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2001-07,272334
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2023-07,820940
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2022-07,1122949
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2010-07,641321
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2002-08,201859
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2022-08,1064064
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2000-08,129367
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2015-08,788912
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2012-08,413759
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2013-08,447047
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2007-08,550483
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2001-08,252381
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2016-08,571254
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2010-08,574526
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2023-08,946425
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2018-08,814553
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2003-08,307184
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,LU,6343,2,VALUE_IN_EUROS,2011-08,623218
